round,day,month,year,season,hometeam,goalsht,goalsvt,visitingteam
19,24,7,2022,2022,Atlético-MG,1,2,Corinthians
19,24,7,2022,2022,Fortaleza,0,0,Santos
19,25,7,2022,2022,Coritiba,1,0,Cuiabá
20,30,7,2022,2022,Goiás,1,0,Coritiba
20,30,7,2022,2022,Ceará,1,2,Palmeiras
20,30,7,2022,2022,Corinthians,1,0,Botafogo
20,30,7,2022,2022,Flamengo,4,1,Atlético-GO
20,31,7,2022,2022,Athletico-PR,1,0,São Paulo
20,31,7,2022,2022,Internacional,3,0,Atlético-MG
20,31,7,2022,2022,Cuiabá,0,1,Fortaleza
20,31,7,2022,2022,América-MG,3,1,Avaí
20,31,7,2022,2022,Bragantino,1,0,Juventude
20,1,8,2022,2022,Santos,2,2,Fluminense
21,6,8,2022,2022,Juventude,0,1,América-MG
21,6,8,2022,2022,Botafogo,1,1,Ceará
21,6,8,2022,2022,Avaí,1,1,Corinthians
21,6,8,2022,2022,Atlético-GO,2,1,Bragantino
21,6,8,2022,2022,São Paulo,0,2,Flamengo
21,7,8,2022,2022,Palmeiras,3,0,Goiás
21,7,8,2022,2022,Fluminense,1,0,Cuiabá
21,7,8,2022,2022,Fortaleza,3,0,Internacional
21,7,8,2022,2022,Atlético-MG,2,3,Athletico-PR
21,8,8,2022,2022,Coritiba,1,2,Santos
22,13,8,2022,2022,Goiás,1,1,Avaí
22,13,8,2022,2022,Corinthians,0,1,Palmeiras
22,13,8,2022,2022,Cuiabá,1,0,Juventude
22,13,8,2022,2022,Botafogo,0,0,Atlético-GO
22,14,8,2022,2022,Coritiba,0,1,Atlético-MG
22,14,8,2022,2022,Flamengo,5,0,Athletico-PR
22,14,8,2022,2022,São Paulo,3,0,Bragantino
22,14,8,2022,2022,Ceará,0,1,Fortaleza
22,14,8,2022,2022,América-MG,1,0,Santos
22,14,8,2022,2022,Internacional,3,0,Fluminense
23,20,8,2022,2022,Atlético-MG,0,1,Goiás
23,20,8,2022,2022,Fluminense,5,2,Coritiba
23,21,8,2022,2022,Juventude,2,2,Botafogo
23,21,8,2022,2022,Palmeiras,1,1,Flamengo
23,21,8,2022,2022,Atlético-GO,1,1,Cuiabá
23,21,8,2022,2022,Fortaleza,1,0,Corinthians
23,21,8,2022,2022,Bragantino,1,1,Ceará
23,21,8,2022,2022,Athletico-PR,1,1,América-MG
23,21,8,2022,2022,Santos,1,0,São Paulo
23,22,8,2022,2022,Avaí,0,1,Internacional
24,27,8,2022,2022,Goiás,2,1,Atlético-GO
24,27,8,2022,2022,Coritiba,1,0,Avaí
24,27,8,2022,2022,Fluminense,1,1,Palmeiras
24,27,8,2022,2022,Ceará,0,0,Athletico-PR
24,28,8,2022,2022,São Paulo,0,1,Fortaleza
24,28,8,2022,2022,América-MG,1,1,Atlético-MG
24,28,8,2022,2022,Botafogo,0,1,Flamengo
24,28,8,2022,2022,Cuiabá,0,0,Santos
24,29,8,2022,2022,Internacional,4,0,Juventude
24,29,8,2022,2022,Corinthians,1,0,Bragantino
25,3,9,2022,2022,Juventude,1,1,Avaí
25,3,9,2022,2022,Athletico-PR,1,0,Fluminense
25,3,9,2022,2022,Bragantino,2,2,Palmeiras
25,3,9,2022,2022,América-MG,2,0,Coritiba
25,4,9,2022,2022,Flamengo,1,1,Ceará
25,4,9,2022,2022,Fortaleza,1,3,Botafogo
25,4,9,2022,2022,Corinthians,2,2,Internacional
25,4,9,2022,2022,Atlético-GO,0,2,Atlético-MG
25,4,9,2022,2022,Cuiabá,1,1,São Paulo
25,5,9,2022,2022,Santos,1,2,Goiás
26,7,9,2022,2022,Atlético-MG,1,1,Bragantino
26,10,9,2022,2022,Ceará,2,1,Santos
26,10,9,2022,2022,Internacional,1,0,Cuiabá
26,10,9,2022,2022,Fluminense,2,1,Fortaleza
26,10,9,2022,2022,Palmeiras,2,1,Juventude
26,11,9,2022,2022,Avaí,1,1,Athletico-PR
26,11,9,2022,2022,Botafogo,0,0,América-MG
26,11,9,2022,2022,Coritiba,2,0,Atlético-GO
26,11,9,2022,2022,São Paulo,1,1,Corinthians
26,11,9,2022,2022,Goiás,1,1,Flamengo
27,17,9,2022,2022,Avaí,1,0,Atlético-MG
27,17,9,2022,2022,Botafogo,2,0,Coritiba
27,18,9,2022,2022,Bragantino,1,1,Goiás
27,18,9,2022,2022,Ceará,0,2,São Paulo
27,18,9,2022,2022,Flamengo,1,2,Fluminense
27,18,9,2022,2022,América-MG,1,0,Corinthians
27,18,9,2022,2022,Juventude,1,1,Fortaleza
27,18,9,2022,2022,Palmeiras,1,0,Santos
27,18,9,2022,2022,Athletico-PR,2,2,Cuiabá
27,19,9,2022,2022,Atlético-GO,1,2,Internacional
28,25,9,2022,2022,São Paulo,4,0,Avaí
28,27,9,2022,2022,Santos,2,0,Athletico-PR
28,28,9,2022,2022,Corinthians,2,1,Atlético-GO
28,28,9,2022,2022,Fluminense,4,0,Juventude
28,28,9,2022,2022,Coritiba,1,0,Ceará
28,28,9,2022,2022,Fortaleza,3,2,Flamengo
28,28,9,2022,2022,Cuiabá,2,1,América-MG
28,28,9,2022,2022,Goiás,0,1,Botafogo
28,28,9,2022,2022,Atlético-MG,0,1,Palmeiras
28,28,9,2022,2022,Internacional,0,0,Bragantino
29,1,10,2022,2022,Internacional,1,0,Santos
29,1,10,2022,2022,Ceará,1,2,América-MG
29,1,10,2022,2022,Atlético-MG,2,0,Fluminense
29,1,10,2022,2022,Athletico-PR,2,0,Juventude
29,1,10,2022,2022,Goiás,0,1,Fortaleza
29,1,10,2022,2022,Flamengo,4,1,Bragantino
29,1,10,2022,2022,Avaí,1,2,Atlético-GO
29,1,10,2022,2022,Corinthians,2,0,Cuiabá
29,3,10,2022,2022,Botafogo,1,3,Palmeiras
30,4,10,2022,2022,Juventude,2,2,Corinthians
30,5,10,2022,2022,Ceará,1,1,Goiás
30,5,10,2022,2022,Atlético-GO,3,2,Fluminense
30,5,10,2022,2022,Bragantino,2,1,Cuiabá
30,5,10,2022,2022,Athletico-PR,1,1,Fortaleza
30,5,10,2022,2022,Santos,1,2,Atlético-MG
30,5,10,2022,2022,Flamengo,0,0,Internacional
30,6,10,2022,2022,Palmeiras,4,0,Coritiba
30,6,10,2022,2022,América-MG,1,2,São Paulo
30,6,10,2022,2022,Avaí,1,2,Botafogo
31,8,10,2022,2022,Cuiabá,1,2,Flamengo
31,8,10,2022,2022,Corinthians,2,1,Athletico-PR
31,9,10,2022,2022,Internacional,4,2,Goiás
31,9,10,2022,2022,Fortaleza,2,0,Avaí
31,9,10,2022,2022,São Paulo,0,1,Botafogo
31,9,10,2022,2022,Atlético-MG,0,0,Ceará
31,9,10,2022,2022,Fluminense,0,2,América-MG
31,9,10,2022,2022,Coritiba,2,1,Bragantino
31,10,10,2022,2022,Atlético-GO,1,1,Palmeiras
31,10,10,2022,2022,Santos,4,1,Juventude
32,15,10,2022,2022,América-MG,1,2,Fortaleza
32,15,10,2022,2022,Flamengo,1,0,Atlético-MG
32,16,10,2022,2022,Ceará,1,1,Cuiabá
32,16,10,2022,2022,Palmeiras,0,0,São Paulo
32,16,10,2022,2022,Juventude,1,1,Atlético-GO
32,16,10,2022,2022,Botafogo,0,1,Internacional
32,16,10,2022,2022,Athletico-PR,1,0,Coritiba
32,16,10,2022,2022,Avaí,0,3,Fluminense
32,17,10,2022,2022,Bragantino,0,2,Santos
29,20,10,2022,2022,São Paulo,3,1,Coritiba
33,22,10,2022,2022,Bragantino,4,2,Athletico-PR
33,22,10,2022,2022,Santos,0,1,Corinthians
33,22,10,2022,2022,América-MG,1,2,Flamengo
33,22,10,2022,2022,Palmeiras,3,0,Avaí
33,23,10,2022,2022,Fluminense,2,2,Botafogo
33,23,10,2022,2022,Juventude,1,2,São Paulo
33,23,10,2022,2022,Coritiba,1,1,Internacional
33,23,10,2022,2022,Cuiabá,1,2,Goiás
33,23,10,2022,2022,Atlético-GO,1,0,Ceará
33,24,10,2022,2022,Fortaleza,0,0,Atlético-MG
34,25,10,2022,2022,Athletico-PR,1,3,Palmeiras
34,25,10,2022,2022,Flamengo,3,2,Santos
34,26,10,2022,2022,Botafogo,2,1,Bragantino
34,26,10,2022,2022,Goiás,2,2,América-MG
34,26,10,2022,2022,Corinthians,0,2,Fluminense
34,26,10,2022,2022,Internacional,2,1,Ceará
34,27,10,2022,2022,Fortaleza,3,1,Coritiba
34,27,10,2022,2022,São Paulo,2,1,Atlético-GO
34,27,10,2022,2022,Atlético-MG,1,0,Juventude
34,27,10,2022,2022,Cuiabá,1,0,Avaí
32,29,10,2022,2022,Goiás,0,0,Corinthians
35,31,10,2022,2022,Ceará,0,1,Fluminense
35,1,11,2022,2022,Botafogo,0,2,Cuiabá
35,1,11,2022,2022,São Paulo,2,2,Atlético-MG
35,2,11,2022,2022,Athletico-PR,3,2,Goiás
35,2,11,2022,2022,América-MG,1,0,Internacional
35,2,11,2022,2022,Avaí,1,2,Bragantino
35,2,11,2022,2022,Juventude,0,1,Coritiba
35,2,11,2022,2022,Atlético-GO,2,3,Santos
35,2,11,2022,2022,Flamengo,1,2,Corinthians
35,2,11,2022,2022,Palmeiras,4,0,Fortaleza
36,5,11,2022,2022,Santos,1,1,Avaí
36,5,11,2022,2022,Fluminense,3,1,São Paulo
36,5,11,2022,2022,Bragantino,1,4,América-MG
36,5,11,2022,2022,Goiás,1,0,Juventude
36,5,11,2022,2022,Corinthians,1,0,Ceará
36,5,11,2022,2022,Internacional,2,0,Athletico-PR
36,6,11,2022,2022,Fortaleza,1,1,Atlético-GO
36,6,11,2022,2022,Coritiba,1,0,Flamengo
36,6,11,2022,2022,Cuiabá,1,1,Palmeiras
36,7,11,2022,2022,Atlético-MG,0,2,Botafogo
37,8,11,2022,2022,São Paulo,0,1,Internacional
37,9,11,2022,2022,Fluminense,3,0,Goiás
37,9,11,2022,2022,Coritiba,2,2,Corinthians
37,9,11,2022,2022,Avaí,2,0,Ceará
37,9,11,2022,2022,Fortaleza,6,0,Bragantino
37,9,11,2022,2022,Juventude,2,2,Flamengo
37,9,11,2022,2022,Palmeiras,2,1,América-MG
37,9,11,2022,2022,Atlético-GO,1,1,Athletico-PR
37,10,11,2022,2022,Atlético-MG,3,0,Cuiabá
37,10,11,2022,2022,Botafogo,3,0,Santos
38,12,11,2022,2022,Flamengo,1,2,Avaí
38,13,11,2022,2022,Ceará,4,1,Juventude
38,13,11,2022,2022,América-MG,1,1,Atlético-GO
38,13,11,2022,2022,Goiás,0,4,São Paulo
38,13,11,2022,2022,Santos,0,2,Fortaleza
38,13,11,2022,2022,Cuiabá,2,1,Coritiba
38,13,11,2022,2022,Athletico-PR,3,0,Botafogo
38,13,11,2022,2022,Corinthians,0,1,Atlético-MG
38,13,11,2022,2022,Bragantino,0,1,Fluminense
38,13,11,2022,2022,Internacional,3,0,Palmeiras
1,15,4,2023,2023,Palmeiras,2,1,Cuiabá
1,15,4,2023,2023,América-MG,0,3,Fluminense
1,15,4,2023,2023,Botafogo,2,1,São Paulo
1,15,4,2023,2023,Bragantino,2,1,Bahia
1,15,4,2023,2023,Athletico-PR,2,0,Goiás
1,15,4,2023,2023,Fortaleza,1,1,Internacional
1,15,4,2023,2023,Atlético-MG,1,2,Vasco
1,16,4,2023,2023,Flamengo,3,0,Coritiba
1,16,4,2023,2023,Corinthians,2,1,Cruzeiro
1,16,4,2023,2023,Grêmio,1,0,Santos
2,22,4,2023,2023,Fluminense,2,0,Athletico-PR
2,22,4,2023,2023,São Paulo,3,0,América-MG
2,22,4,2023,2023,Cuiabá,1,1,Bragantino
2,22,4,2023,2023,Cruzeiro,1,0,Grêmio
2,23,4,2023,2023,Internacional,2,1,Flamengo
2,23,4,2023,2023,Vasco,2,2,Palmeiras
2,23,4,2023,2023,Santos,0,0,Atlético-MG
2,23,4,2023,2023,Coritiba,0,3,Fortaleza
2,23,4,2023,2023,Goiás,3,1,Corinthians
2,24,4,2023,2023,Bahia,1,2,Botafogo
3,29,4,2023,2023,Coritiba,1,1,São Paulo
3,29,4,2023,2023,Fortaleza,4,2,Fluminense
3,29,4,2023,2023,Palmeiras,2,1,Corinthians
3,29,4,2023,2023,Santos,3,2,América-MG
3,29,4,2023,2023,Bragantino,0,3,Cruzeiro
3,29,4,2023,2023,Atlético-MG,2,1,Athletico-PR
3,30,4,2023,2023,Flamengo,2,3,Botafogo
3,30,4,2023,2023,Internacional,1,0,Goiás
3,30,4,2023,2023,Cuiabá,1,2,Grêmio
3,1,5,2023,2023,Vasco,0,1,Bahia
4,6,5,2023,2023,Cruzeiro,2,1,Santos
4,6,5,2023,2023,Fluminense,1,1,Vasco
4,7,5,2023,2023,América-MG,1,2,Cuiabá
4,7,5,2023,2023,São Paulo,2,0,Internacional
4,7,5,2023,2023,Athletico-PR,2,1,Flamengo
4,7,5,2023,2023,Bahia,3,1,Coritiba
4,7,5,2023,2023,Botafogo,2,0,Atlético-MG
4,7,5,2023,2023,Goiás,0,5,Palmeiras
4,7,5,2023,2023,Grêmio,3,3,Bragantino
4,8,5,2023,2023,Corinthians,1,1,Fortaleza
5,10,5,2023,2023,Santos,3,0,Bahia
5,10,5,2023,2023,Bragantino,2,2,América-MG
5,10,5,2023,2023,Internacional,0,2,Athletico-PR
5,10,5,2023,2023,Flamengo,2,0,Goiás
5,10,5,2023,2023,Cuiabá,0,4,Atlético-MG
5,10,5,2023,2023,Palmeiras,4,1,Grêmio
5,10,5,2023,2023,Cruzeiro,0,2,Fluminense
5,11,5,2023,2023,Coritiba,1,1,Vasco
5,11,5,2023,2023,Botafogo,3,0,Corinthians
5,11,5,2023,2023,Fortaleza,0,0,São Paulo
6,13,5,2023,2023,Bahia,2,3,Flamengo
6,13,5,2023,2023,Fluminense,2,0,Cuiabá
6,13,5,2023,2023,Palmeiras,1,1,Bragantino
6,13,5,2023,2023,Atlético-MG,2,0,Internacional
6,14,5,2023,2023,Vasco,0,1,Santos
6,14,5,2023,2023,Corinthians,1,1,São Paulo
6,14,5,2023,2023,Grêmio,0,0,Fortaleza
6,14,5,2023,2023,Goiás,2,1,Botafogo
6,14,5,2023,2023,Athletico-PR,3,2,Coritiba
6,14,5,2023,2023,América-MG,0,4,Cruzeiro
7,20,5,2023,2023,Bahia,1,1,Goiás
7,20,5,2023,2023,Botafogo,1,0,Fluminense
7,20,5,2023,2023,São Paulo,4,2,Vasco
7,20,5,2023,2023,Bragantino,2,0,Athletico-PR
7,20,5,2023,2023,Coritiba,1,2,Atlético-MG
7,20,5,2023,2023,América-MG,2,1,Fortaleza
7,20,5,2023,2023,Santos,0,0,Palmeiras
7,21,5,2023,2023,Flamengo,1,0,Corinthians
7,21,5,2023,2023,Grêmio,3,1,Internacional
7,22,5,2023,2023,Cruzeiro,0,1,Cuiabá
8,27,5,2023,2023,Athletico-PR,1,2,Grêmio
8,27,5,2023,2023,Fortaleza,2,0,Vasco
8,27,5,2023,2023,Flamengo,1,1,Cruzeiro
8,27,5,2023,2023,Cuiabá,1,1,Coritiba
8,27,5,2023,2023,São Paulo,2,1,Goiás
8,28,5,2023,2023,Corinthians,2,0,Fluminense
8,28,5,2023,2023,Internacional,2,0,Bahia
8,28,5,2023,2023,Bragantino,2,0,Santos
8,28,5,2023,2023,Atlético-MG,1,1,Palmeiras
8,28,5,2023,2023,Botafogo,2,0,América-MG
9,3,6,2023,2023,Fortaleza,0,0,Bahia
9,3,6,2023,2023,Cruzeiro,0,1,Atlético-MG
9,3,6,2023,2023,Athletico-PR,1,0,Botafogo
9,3,6,2023,2023,América-MG,2,0,Corinthians
9,3,6,2023,2023,Santos,1,1,Internacional
9,4,6,2023,2023,Fluminense,2,1,Bragantino
9,4,6,2023,2023,Grêmio,2,1,São Paulo
9,4,6,2023,2023,Palmeiras,3,1,Coritiba
9,4,6,2023,2023,Goiás,0,1,Cuiabá
9,5,6,2023,2023,Vasco,1,4,Flamengo
10,10,6,2023,2023,Coritiba,0,0,Santos
10,10,6,2023,2023,Corinthians,1,1,Cuiabá
10,10,6,2023,2023,Atlético-MG,1,1,Bragantino
10,10,6,2023,2023,Bahia,2,2,Cruzeiro
10,10,6,2023,2023,Botafogo,2,0,Fortaleza
10,11,6,2023,2023,América-MG,2,2,Athletico-PR
10,11,6,2023,2023,São Paulo,0,2,Palmeiras
10,11,6,2023,2023,Internacional,2,1,Vasco
10,11,6,2023,2023,Flamengo,3,0,Grêmio
10,11,6,2023,2023,Goiás,2,2,Fluminense
11,21,6,2023,2023,São Paulo,2,1,Athletico-PR
11,21,6,2023,2023,Cruzeiro,0,1,Fortaleza
11,21,6,2023,2023,Santos,0,2,Corinthians
11,21,6,2023,2023,Fluminense,1,1,Atlético-MG
11,21,6,2023,2023,Bahia,1,0,Palmeiras
11,22,6,2023,2023,Grêmio,3,1,América-MG
11,22,6,2023,2023,Vasco,0,1,Goiás
11,22,6,2023,2023,Coritiba,0,1,Internacional
11,22,6,2023,2023,Cuiabá,0,1,Botafogo
11,22,6,2023,2023,Bragantino,4,0,Flamengo
12,24,6,2023,2023,Athletico-PR,1,0,Corinthians
12,24,6,2023,2023,Fluminense,2,1,Bahia
12,24,6,2023,2023,Fortaleza,2,1,Atlético-MG
12,24,6,2023,2023,Cruzeiro,1,0,São Paulo
12,25,6,2023,2023,Palmeiras,0,1,Botafogo
12,25,6,2023,2023,Grêmio,5,1,Coritiba
12,25,6,2023,2023,Santos,2,3,Flamengo
12,25,6,2023,2023,Bragantino,2,0,Goiás
12,25,6,2023,2023,América-MG,1,2,Internacional
12,26,6,2023,2023,Vasco,1,0,Cuiabá
13,1,7,2023,2023,São Paulo,1,0,Fluminense
13,1,7,2023,2023,Flamengo,2,0,Fortaleza
13,1,7,2023,2023,Bahia,1,2,Grêmio
13,1,7,2023,2023,Internacional,0,0,Cruzeiro
13,2,7,2023,2023,Corinthians,0,1,Bragantino
13,2,7,2023,2023,Botafogo,2,0,Vasco
13,2,7,2023,2023,Atlético-MG,2,2,América-MG
13,2,7,2023,2023,Athletico-PR,2,2,Palmeiras
13,2,7,2023,2023,Cuiabá,3,0,Santos
13,3,7,2023,2023,Goiás,1,2,Coritiba
14,8,7,2023,2023,Vasco,0,1,Cruzeiro
14,8,7,2023,2023,Cuiabá,1,1,Bahia
14,8,7,2023,2023,Atlético-MG,0,1,Corinthians
14,8,7,2023,2023,Coritiba,3,1,América-MG
14,8,7,2023,2023,Palmeiras,1,1,Flamengo
14,9,7,2023,2023,Santos,4,3,Goiás
14,9,7,2023,2023,Fluminense,2,0,Internacional
14,9,7,2023,2023,Bragantino,0,0,São Paulo
14,9,7,2023,2023,Grêmio,0,2,Botafogo
14,9,7,2023,2023,Fortaleza,1,0,Athletico-PR
15,15,7,2023,2023,Botafogo,2,0,Bragantino
15,16,7,2023,2023,Cruzeiro,0,0,Coritiba
15,16,7,2023,2023,Fluminense,0,0,Flamengo
15,16,7,2023,2023,São Paulo,4,1,Santos
15,16,7,2023,2023,Fortaleza,0,1,Cuiabá
15,16,7,2023,2023,Internacional,0,0,Palmeiras
15,16,7,2023,2023,Athletico-PR,2,0,Bahia
15,17,7,2023,2023,Goiás,0,0,Atlético-MG
15,18,9,2023,2023,Corinthians,4,4,Grêmio
15,25,9,2023,2023,América-MG,0,1,Vasco
16,22,7,2023,2023,Flamengo,1,1,América-MG
16,22,7,2023,2023,Palmeiras,3,1,Fortaleza
16,22,7,2023,2023,Bahia,0,0,Corinthians
16,22,7,2023,2023,Cuiabá,2,1,São Paulo
16,22,7,2023,2023,Grêmio,1,0,Atlético-MG
16,23,7,2023,2023,Santos,2,2,Botafogo
16,23,7,2023,2023,Bragantino,0,0,Internacional
16,23,7,2023,2023,Cruzeiro,0,1,Goiás
16,23,7,2023,2023,Vasco,0,2,Athletico-PR
16,24,7,2023,2023,Coritiba,2,0,Fluminense
17,29,7,2023,2023,Fluminense,1,0,Santos
17,29,7,2023,2023,Internacional,1,2,Cuiabá
17,29,7,2023,2023,Athletico-PR,3,3,Cruzeiro
17,29,7,2023,2023,Corinthians,3,1,Vasco
17,29,7,2023,2023,Fortaleza,0,3,Bragantino
17,29,7,2023,2023,Atlético-MG,1,2,Flamengo
17,30,7,2023,2023,São Paulo,0,0,Bahia
17,30,7,2023,2023,Botafogo,4,1,Coritiba
17,30,7,2023,2023,América-MG,1,4,Palmeiras
17,30,7,2023,2023,Goiás,1,1,Grêmio
18,5,8,2023,2023,Santos,1,1,Athletico-PR
18,5,8,2023,2023,Goiás,1,0,Fortaleza
18,5,8,2023,2023,Internacional,2,2,Corinthians
18,5,8,2023,2023,Fluminense,2,1,Palmeiras
18,6,8,2023,2023,Vasco,1,0,Grêmio
18,6,8,2023,2023,São Paulo,0,2,Atlético-MG
18,6,8,2023,2023,Cruzeiro,0,0,Botafogo
18,6,8,2023,2023,Coritiba,0,1,Bragantino
18,6,8,2023,2023,Bahia,3,1,América-MG
18,6,8,2023,2023,Cuiabá,3,0,Flamengo
19,12,8,2023,2023,Botafogo,3,1,Internacional
19,13,8,2023,2023,Atlético-MG,1,0,Bahia
19,13,8,2023,2023,Corinthians,3,1,Coritiba
19,13,8,2023,2023,Grêmio,2,1,Fluminense
19,13,8,2023,2023,América-MG,0,1,Goiás
19,13,8,2023,2023,Flamengo,1,1,São Paulo
19,13,8,2023,2023,Fortaleza,4,0,Santos
19,14,8,2023,2023,Palmeiras,1,0,Cruzeiro
19,14,8,2023,2023,Bragantino,1,1,Vasco
19,15,8,2023,2023,Athletico-PR,2,0,Cuiabá
20,19,8,2023,2023,São Paulo,0,0,Botafogo
20,19,8,2023,2023,Internacional,0,1,Fortaleza
20,19,8,2023,2023,Fluminense,3,1,América-MG
20,19,8,2023,2023,Cuiabá,0,2,Palmeiras
20,19,8,2023,2023,Cruzeiro,1,1,Corinthians
20,20,8,2023,2023,Vasco,1,0,Atlético-MG
20,20,8,2023,2023,Santos,2,1,Grêmio
20,20,8,2023,2023,Coritiba,2,3,Flamengo
20,20,8,2023,2023,Bahia,4,0,Bragantino
20,21,8,2023,2023,Goiás,1,1,Athletico-PR
21,26,8,2023,2023,Flamengo,0,0,Internacional
21,26,8,2023,2023,Corinthians,1,1,Goiás
21,27,8,2023,2023,Bragantino,2,0,Cuiabá
21,27,8,2023,2023,Botafogo,3,0,Bahia
21,27,8,2023,2023,Atlético-MG,2,0,Santos
21,27,8,2023,2023,América-MG,2,1,São Paulo
21,27,8,2023,2023,Palmeiras,1,0,Vasco
21,27,8,2023,2023,Athletico-PR,2,2,Fluminense
21,27,8,2023,2023,Fortaleza,3,1,Coritiba
21,27,8,2023,2023,Grêmio,3,0,Cruzeiro
22,2,9,2023,2023,Goiás,0,0,Internacional
22,2,9,2023,2023,Athletico-PR,1,1,Atlético-MG
22,2,9,2023,2023,Botafogo,1,2,Flamengo
22,3,9,2023,2023,Grêmio,2,0,Cuiabá
22,3,9,2023,2023,Fluminense,1,0,Fortaleza
22,3,9,2023,2023,Corinthians,0,0,Palmeiras
22,3,9,2023,2023,Cruzeiro,0,0,Bragantino
22,3,9,2023,2023,Bahia,1,1,Vasco
22,3,9,2023,2023,América-MG,2,0,Santos
22,27,9,2023,2023,São Paulo,2,1,Coritiba
23,13,9,2023,2023,Flamengo,0,3,Athletico-PR
23,13,9,2023,2023,Internacional,2,1,São Paulo
23,14,9,2023,2023,Santos,0,3,Cruzeiro
23,14,9,2023,2023,Fortaleza,2,1,Corinthians
23,14,9,2023,2023,Coritiba,2,4,Bahia
23,14,9,2023,2023,Bragantino,2,0,Grêmio
23,15,9,2023,2023,Cuiabá,2,2,América-MG
23,15,9,2023,2023,Palmeiras,1,0,Goiás
23,16,9,2023,2023,Vasco,4,2,Fluminense
23,16,9,2023,2023,Atlético-MG,1,0,Botafogo
24,18,9,2023,2023,Bahia,1,2,Santos
24,19,9,2023,2023,América-MG,0,2,Bragantino
24,20,9,2023,2023,Goiás,0,0,Flamengo
24,20,9,2023,2023,Fluminense,1,0,Cruzeiro
24,20,9,2023,2023,São Paulo,1,2,Fortaleza
24,21,9,2023,2023,Vasco,5,1,Coritiba
24,21,9,2023,2023,Athletico-PR,2,1,Internacional
24,21,9,2023,2023,Grêmio,1,0,Palmeiras
24,22,9,2023,2023,Corinthians,1,0,Botafogo
24,23,9,2023,2023,Atlético-MG,1,0,Cuiabá
25,30,9,2023,2023,Flamengo,1,0,Bahia
25,30,9,2023,2023,Fortaleza,1,1,Grêmio
25,30,9,2023,2023,São Paulo,2,1,Corinthians
25,30,9,2023,2023,Cuiabá,3,0,Fluminense
25,30,9,2023,2023,Internacional,0,2,Atlético-MG
25,1,10,2023,2023,Santos,4,1,Vasco
25,1,10,2023,2023,Cruzeiro,1,1,América-MG
25,1,10,2023,2023,Coritiba,2,0,Athletico-PR
25,1,10,2023,2023,Bragantino,2,1,Palmeiras
25,2,10,2023,2023,Botafogo,1,1,Goiás
26,7,10,2023,2023,Goiás,4,6,Bahia
26,7,10,2023,2023,Vasco,0,0,São Paulo
26,7,10,2023,2023,Corinthians,1,1,Flamengo
26,8,10,2023,2023,Fluminense,0,2,Botafogo
26,8,10,2023,2023,Palmeiras,1,2,Santos
26,8,10,2023,2023,Internacional,3,2,Grêmio
26,8,10,2023,2023,Atlético-MG,1,2,Coritiba
26,8,10,2023,2023,Athletico-PR,1,1,Bragantino
26,8,10,2023,2023,Fortaleza,3,2,América-MG
26,14,10,2023,2023,Cuiabá,0,0,Cruzeiro
27,18,10,2023,2023,Grêmio,1,2,Athletico-PR
27,18,10,2023,2023,Coritiba,0,3,Cuiabá
27,18,10,2023,2023,América-MG,1,2,Botafogo
27,18,10,2023,2023,Vasco,1,0,Fortaleza
27,18,10,2023,2023,Goiás,2,0,São Paulo
27,18,10,2023,2023,Bahia,1,0,Internacional
27,19,10,2023,2023,Palmeiras,0,2,Atlético-MG
27,19,10,2023,2023,Cruzeiro,0,2,Flamengo
27,19,10,2023,2023,Santos,1,3,Bragantino
27,19,10,2023,2023,Fluminense,3,3,Corinthians
28,21,10,2023,2023,São Paulo,3,0,Grêmio
28,21,10,2023,2023,Bahia,2,0,Fortaleza
28,21,10,2023,2023,Cuiabá,1,1,Goiás
28,22,10,2023,2023,Botafogo,1,1,Athletico-PR
28,22,10,2023,2023,Flamengo,1,0,Vasco
28,22,10,2023,2023,Atlético-MG,0,1,Cruzeiro
28,22,10,2023,2023,Internacional,7,1,Santos
28,22,10,2023,2023,Corinthians,1,1,América-MG
28,22,10,2023,2023,Bragantino,1,0,Fluminense
28,22,10,2023,2023,Coritiba,0,2,Palmeiras
29,25,10,2023,2023,Fluminense,5,3,Goiás
29,25,10,2023,2023,Bragantino,1,2,Atlético-MG
29,25,10,2023,2023,Athletico-PR,3,2,América-MG
29,25,10,2023,2023,Palmeiras,5,0,São Paulo
29,25,10,2023,2023,Cruzeiro,3,0,Bahia
29,25,10,2023,2023,Grêmio,3,2,Flamengo
29,25,10,2023,2023,Cuiabá,0,1,Corinthians
29,26,10,2023,2023,Vasco,1,2,Internacional
29,26,10,2023,2023,Santos,2,1,Coritiba
29,23,11,2023,2023,Fortaleza,2,2,Botafogo
30,28,10,2023,2023,Palmeiras,1,0,Bahia
30,28,10,2023,2023,América-MG,3,4,Grêmio
30,28,10,2023,2023,Atlético-MG,2,0,Fluminense
30,29,10,2023,2023,Goiás,1,1,Vasco
30,29,10,2023,2023,Athletico-PR,1,1,São Paulo
30,29,10,2023,2023,Corinthians,1,1,Santos
30,29,10,2023,2023,Internacional,3,4,Coritiba
30,29,10,2023,2023,Botafogo,0,1,Cuiabá
30,18,11,2023,2023,Fortaleza,0,1,Cruzeiro
30,23,11,2023,2023,Flamengo,1,0,Bragantino
31,31,10,2023,2023,Bahia,1,0,Fluminense
31,1,11,2023,2023,Corinthians,1,0,Athletico-PR
31,1,11,2023,2023,Internacional,1,1,América-MG
